"run_id","scenario","label","sublabel","scenario_variant","actor_profile","intensity","benign_activity_level","generator_version","planned_request_count","actual_request_count","safety_limit_applied","target_endpoint_family","attacker_host_type","attacker_source_ip","target_web_base","traffic_tool","attack_mode","distributed","source_count","expected_source_count","expected_distributed","observed_webapp_source_count","observed_nginx_source_count","dominant_webapp_source_ip","dominant_nginx_source_ip","webapp_same_source_request_ratio","nginx_same_source_request_ratio","source_ip_metadata_matches_webapp","source_ip_metadata_matches_nginx","ddos_candidate_by_webapp_sources","ddos_candidate_by_nginx_sources","distributed_evidence_confirmed","observed_source_count","top_source_ip_ratio","source_distribution_summary","verification_passed","archive_event_count","alert_event_count","wazuh_archive_evidence_present","wazuh_webapp_log_count","wazuh_nginx_access_count","wazuh_json_decoder_count","wazuh_web_accesslog_decoder_count","webapp_slice_lines","nginx_slice_lines","invalid_webapp_json_lines","request_completed_count","webapp_request_completed_count","nginx_request_count","run_duration_seconds","request_rate_per_second","peak_request_rate_per_second","unique_path_count","repeated_path_count","search_query_count","burst_search_count","human_repeated_search_count","page_view_count","login_page_view_count","admin_access_count","successful_web_login_count","status_2xx_count","status_3xx_count","status_4xx_count","status_5xx_count","error_status_count","error_rate","avg_response_time_ms","max_response_time_ms","p95_response_time_ms","avg_request_duration_ms","max_request_duration_ms","health_check_count","health_check_failed_count","avg_health_check_latency_ms","max_health_check_latency_ms","nginx_error_count"
"lightdos-20260607T132426Z-168","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","22","22","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","165","27","True","39","23","39","23","39","23","0","23","23","23","11.191","2.055","3","12","4","10","0","0","6","0","0","0","23","0","0","0","0","0","8.865","22.393","16.489","8.865","22.393","7","0","0.511","0.833","0"
"lightdos-20260607T132426Z-169","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","39","39","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","220","27","True","70","40","70","40","70","40","0","40","40","40","17.85","2.241","3","14","6","12","0","0","18","10","0","0","40","0","0","0","0","0","6.587","14.692","13.116","6.587","14.692","10","0","0.557","2.101","0"
"lightdos-20260607T132426Z-170","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","10","10","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","99","27","True","12","11","12","11","12","11","0","11","11","11","3.454","3.185","3","2","2","0","0","0","1","0","0","0","11","0","0","0","0","0","2.178","17.71","17.71","2.178","17.71","10","0","0.625","1.285","0"
"lightdos-20260607T132426Z-171","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","33","33","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","206","27","True","58","34","58","34","58","34","0","34","34","34","14.352","2.369","4","11","5","8","0","0","16","3","0","0","34","0","0","0","0","0","9.117","51.025","19.13","9.117","51.025","10","0","0.507","0.911","0"
"lightdos-20260607T132426Z-172","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","36","36","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","212","27","True","72","36","72","36","72","37","0","37","37","37","13.529","2.735","4","19","16","34","0","0","1","0","0","0","37","0","0","0","0","0","10.673","21.856","18.146","10.673","21.856","2","0","0.81","1.121","0"
"lightdos-20260607T132426Z-173","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","16","16","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","131","27","True","29","17","29","17","29","17","0","17","17","17","8.19","2.076","3","10","4","8","0","0","4","0","0","0","17","0","0","0","0","0","12.034","46.048","46.048","12.034","46.048","5","0","0.648","0.742","0"
"lightdos-20260607T132426Z-174","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","21","21","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","160","27","True","33","21","33","21","33","22","0","22","22","22","7.944","2.769","4","7","4","3","0","0","8","3","0","0","22","0","0","0","0","0","7.777","48.162","18.172","7.777","48.162","11","0","0.716","1.495","0"
"lightdos-20260607T132426Z-175","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","42","42","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","238","27","True","84","43","84","43","84","43","0","43","43","43","6.171","6.968","8","16","12","32","0","0","9","0","0","0","43","0","0","0","0","0","10.323","18.672","14.631","10.323","18.672","2","0","0.587","0.588","0"
"lightdos-20260607T132426Z-176","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","18","18","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","125","27","True","20","19","20","19","20","19","0","19","19","19","7.302","2.602","4","2","2","0","0","0","1","0","0","0","19","0","0","0","0","0","2.15","27.429","27.429","2.15","27.429","18","0","0.746","1.773","0"
"lightdos-20260607T132426Z-177","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","33","33","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","200","27","True","61","34","61","34","61","34","0","34","34","34","18.576","1.83","3","17","9","21","0","0","6","5","0","0","34","0","0","0","0","0","7.985","17.15","16.041","7.985","17.15","7","0","0.866","2.632","0"
"lightdos-20260607T132426Z-178","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","37","37","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","217","27","True","64","38","64","38","64","38","0","38","38","38","18.115","2.098","3","11","5","10","0","0","16","6","0","0","38","0","0","0","0","0","5.77","16.782","15.878","5.77","16.782","12","0","0.455","0.957","0"
"lightdos-20260607T132426Z-179","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","13","13","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","117","27","True","23","14","23","14","23","14","0","14","14","14","6.478","2.161","3","8","4","6","0","0","3","0","0","0","14","0","0","0","0","0","8.985","24.01","24.01","8.985","24.01","5","0","0.558","0.765","0"
"lightdos-20260607T132426Z-180","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","27","27","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","188","27","True","54","28","54","28","54","28","0","28","28","28","10.798","2.593","4","20","10","25","0","0","1","0","0","0","28","0","0","0","0","0","8.483","21.25","16.109","8.483","21.25","2","0","0.494","0.502","0"
"lightdos-20260607T132426Z-181","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","48","48","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","249","27","True","86","49","86","49","86","49","0","49","49","49","21.998","2.227","3","13","7","12","0","0","25","8","0","0","49","0","0","0","0","0","8.057","35.179","13.969","8.057","35.179","12","0","0.455","0.706","0"
"lightdos-20260607T132426Z-182","LightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","10","10","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","97","27","True","12","10","12","10","12","11","0","11","11","11","3.726","2.952","4","2","2","0","0","0","1","0","0","0","11","0","0","0","0","0","1.776","13.909","13.909","1.776","13.909","10","0","0.562","1.91","0"
"lightdos-20260607T132426Z-183","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","31","31","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","190","27","True","62","32","62","32","62","32","0","32","32","32","5.037","6.353","8","17","9","23","0","0","7","0","0","0","32","0","0","0","0","0","8.254","15.636","14.55","8.254","15.636","2","0","0.64","0.8","0"
"lightdos-20260607T132426Z-184","LightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","48","48","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","254","27","True","89","49","89","49","89","49","0","49","49","49","27.435","1.786","3","20","16","32","0","0","8","7","0","0","49","0","0","0","0","0","6.38","15.824","13.403","6.38","15.824","9","0","0.463","1.13","0"
"lightdos-20260607T132426Z-185","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","14","14","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","129","27","True","28","15","28","15","28","15","0","15","15","15","6.045","2.481","3","3","3","0","0","0","13","12","0","0","15","0","0","0","0","0","8.761","13.152","13.152","8.761","13.152","2","0","0.556","0.586","0"
"lightdos-20260607T132426Z-186","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","31","31","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","198","27","True","53","31","53","31","53","32","0","32","32","32","14.616","2.189","3","6","4","2","0","0","19","8","0","0","32","0","0","0","0","0","7.966","19.513","15.756","7.966","19.513","11","0","0.594","1.484","0"
"lightdos-20260607T132426Z-187","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","41","41","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","249","27","True","72","42","72","42","72","42","0","42","42","42","20.157","2.084","3","17","9","20","0","0","10","0","0","0","42","0","0","0","0","0","7.894","17.2","15.416","7.894","17.2","12","0","0.665","1.508","0"
"lightdos-20260607T132426Z-188","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","11","11","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","113","27","True","22","12","22","12","22","12","0","12","12","12","1.739","6.901","6","9","4","7","0","0","3","0","0","0","12","0","0","0","0","0","7.662","16.536","16.536","7.662","16.536","2","0","0.48","0.498","0"
"lightdos-20260607T132426Z-189","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","24","24","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","175","27","True","48","25","48","25","48","25","0","25","25","25","9.544","2.619","3","16","8","22","0","0","1","0","0","0","25","0","0","0","0","0","9.302","32.915","14.52","9.302","32.915","2","0","0.631","0.718","0"
"lightdos-20260607T132426Z-190","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","42","42","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","242","27","True","84","43","84","43","84","43","0","43","43","43","15.221","2.825","4","3","3","0","0","0","41","40","0","0","43","0","0","0","0","0","10.18","41.204","19.023","10.18","41.204","2","0","0.543","0.617","0"
"lightdos-20260607T132426Z-191","LightDos","DoS_DDoS","mixed_endpoint_pressure","mixed_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","19","19","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","161","27","True","35","20","35","20","35","20","0","20","20","20","8.345","2.397","4","8","4","4","0","0","11","2","0","0","20","0","0","0","0","0","9.09","19.116","16.264","9.09","19.116","5","0","0.765","1.464","0"
"lightdos-20260607T132426Z-192","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","30","30","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","187","27","True","60","30","60","30","60","31","0","31","31","31","10.835","2.861","4","16","11","28","0","0","1","0","0","0","31","0","0","0","0","0","9.751","17.008","15.075","9.751","17.008","2","0","0.71","0.808","0"
"lightdos-20260607T132426Z-193","LightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","43","43","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","389","27","True","86","44","86","44","86","44","0","44","44","44","16.035","2.744","4","20","17","41","0","0","1","0","0","0","44","0","0","0","0","0","11.276","57.046","14.615","11.276","57.046","2","0","0.757","0.971","0"
"lightdos-20260607T132426Z-194","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","13","13","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","123","27","True","26","14","26","14","26","14","0","14","14","14","5.468","2.56","3","3","3","0","0","0","12","11","0","0","14","0","0","0","0","0","7.87","15.194","15.194","7.87","15.194","2","0","0.41","0.465","0"
"lightdos-20260607T132426Z-195","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","24","24","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","160","27","True","48","25","48","25","48","25","0","25","25","25","3.276","7.631","8","14","7","18","0","0","5","0","0","0","25","0","0","0","0","0","9.664","15.209","13.464","9.664","15.209","2","0","0.536","0.559","0"
"lightdos-20260607T132426Z-196","LightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_noisy","High","not_applicable","controlled-telemetry-v0.2-diversity","50","50","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","272","27","True","100","51","100","51","100","51","0","51","51","51","7.699","6.624","7","20","17","39","0","0","10","0","0","0","51","0","0","0","0","0","12.223","52.507","16.58","12.223","52.507","2","0","0.63","0.739","0"
"lightdos-20260607T132426Z-197","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","17","17","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","136","27","True","30","18","30","18","30","18","0","18","18","18","8.329","2.161","3","10","4","8","0","0","4","0","0","0","18","0","0","0","0","0","6.907","12.55","12.55","6.907","12.55","6","0","0.786","1.19","0"
"lightdos-20260607T132426Z-198","LightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_noisy","Medium","not_applicable","controlled-telemetry-v0.2-diversity","23","23","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","160","27","True","46","23","46","23","46","24","0","24","24","24","8.582","2.797","3","2","2","0","0","0","22","0","0","0","24","0","0","0","0","0","10.652","23.382","19.615","10.652","23.382","2","0","0.552","0.61","0"
"lightdos-20260607T132426Z-199","LightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","36","36","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","214","27","True","72","37","72","37","72","37","0","37","37","37","13.853","2.671","4","3","3","0","0","0","35","34","0","0","37","0","0","0","0","0","9.908","17.579","16.244","9.908","17.579","2","0","0.57","0.598","0"
"lightdos-20260607T132426Z-200","LightDos","DoS_DDoS","slow_low_rate_pressure","slow_low_rate_pressure","attacker_noisy","Low","not_applicable","controlled-telemetry-v0.2-diversity","16","16","False","web_app_service_stress","","","","","",,,,,"1","1","192.168.1.103","192.168.1.103","1","1",,,"False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","128","27","True","29","17","29","17","29","17","0","17","17","17","8.157","2.084","3","11","3","8","0","0","4","0","0","0","17","0","0","0","0","0","4.67","12.171","12.171","4.67","12.171","5","0","0.459","0.588","0"
"attackerhostlightdos-20260607T132426Z-201","AttackerHostLightDos","DoS_DDoS","login_page_pressure","login_page_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","158","27","True","40","21","40","21","40","21","0","21","21","21","7.476","2.809","3","3","3","0","0","0","19","18","0","0","21","0","0","0","0","0","8.362","18.001","14.458","8.362","18.001","2","0","0.644","0.701","0"
"attackerhostlightdos-20260607T132426Z-202","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","27","27","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","199","27","True","54","28","54","28","54","28","0","28","28","28","10.048","2.787","3","19","9","25","0","0","1","0","0","0","28","0","0","0","0","0","8.92","16.095","14.979","8.92","16.095","2","0","0.743","0.951","0"
"attackerhostlightdos-20260607T132426Z-203","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","224","27","True","74","41","74","41","74","41","0","41","41","41","19.677","2.084","3","20","12","26","0","0","7","6","0","0","41","0","0","0","0","0","8.076","20.214","14.893","8.076","20.214","8","0","0.402","0.584","0"
"attackerhostlightdos-20260607T132426Z-204","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","164","27","True","40","21","40","21","40","21","0","21","21","21","8.072","2.602","3","15","8","18","0","0","1","0","0","0","21","0","0","0","0","0","9.11","19.666","15.804","9.11","19.666","2","0","0.702","0.795","0"
"attackerhostlightdos-20260607T132426Z-205","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","27","27","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","190","27","True","54","28","54","28","54","28","0","28","28","28","9.706","2.885","4","18","11","25","0","0","1","0","0","0","28","0","0","0","0","0","9.444","17.753","15.612","9.444","17.753","2","0","0.608","0.672","0"
"attackerhostlightdos-20260607T132426Z-206","AttackerHostLightDos","DoS_DDoS","homepage_refresh_pressure","homepage_refresh_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","229","27","True","80","41","80","41","80","41","0","41","41","41","15.697","2.612","3","2","2","0","0","0","39","0","0","0","41","0","0","0","0","0","9.261","22.443","16.574","9.261","22.443","2","0","0.726","0.929","0"
"attackerhostlightdos-20260607T132426Z-207","AttackerHostLightDos","DoS_DDoS","health_endpoint_pressure","health_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","132","27","True","22","20","22","20","22","21","0","21","21","21","7.037","2.984","4","2","2","0","0","0","1","0","0","0","21","0","0","0","0","0","1.102","11.889","0.99","1.102","11.889","20","0","0.562","0.99","0"
"attackerhostlightdos-20260607T132426Z-208","AttackerHostLightDos","DoS_DDoS","short_spike_pressure","short_spike_pressure","attacker_single_ip","Medium","not_applicable","controlled-telemetry-v0.2-diversity","31","31","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","206","27","True","62","32","62","32","62","32","0","32","32","32","4.473","7.154","8","14","9","23","0","0","7","0","0","0","32","0","0","0","0","0","8.038","15.57","15.53","8.038","15.57","2","0","0.582","0.838","0"
"attackerhostlightdos-20260607T132426Z-209","AttackerHostLightDos","DoS_DDoS","sustained_low_pressure","sustained_low_pressure","attacker_single_ip","High","not_applicable","controlled-telemetry-v0.2-diversity","40","40","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","225","27","True","74","41","74","41","74","41","0","41","41","41","21.237","1.931","3","20","10","26","0","0","7","6","0","0","41","0","0","0","0","0","9.105","24.927","15.871","9.105","24.927","8","0","0.423","0.773","0"
"attackerhostlightdos-20260607T132426Z-210","AttackerHostLightDos","DoS_DDoS","search_endpoint_pressure","search_endpoint_pressure","attacker_single_ip","Low","not_applicable","controlled-telemetry-v0.2-diversity","20","20","False","web_app_single_source_service_stress","windows_host","192.168.1.103","http://192.168.1.121","PowerShell Invoke-WebRequest","DoS_HTTP_Flood","False","1","1","False","1","1","192.168.1.103","192.168.1.103","1","1","True","True","False","False","False","1","1","webapp_sources=1;nginx_sources=1;webapp_ratio=1;nginx_ratio=1","True","153","27","True","40","21","40","21","40","21","0","21","21","21","7.355","2.855","3","15","6","18","0","0","1","0","0","0","21","0","0","0","0","0","9.058","14.772","14.713","9.058","14.772","2","0","0.52","0.566","0"
